channel_id,talk_id,ts,thread_ts,talk_user,text,date
CHGBW1WUC,05de496a-17dd-4d7b-a99c-5be034692595,1564985546.0035,,UGPH97FDW,"旅行予定を見たのですが、八月ほとんど旅行でいないみたいなので中間発表の打ち合わせの時間を取りたいです。今週中に時間いつ取れますか
9月の前半で予稿がある程度形になってる必要があるので逆算でお願いします。",2019-08-04
CHGBW1WUC,023971cb-2109-459f-b6e4-ea733807a512,1564986862.004,,UHFLC6N4X,明日お願いしますー。,2019-08-04
CHGBW1WUC,7a66cd51-5b62-4f42-a2d4-c101afcca62c,1572580544.0001,,UHFLC6N4X,軽く結果まとめ,2019-10-31
CHGBW1WUC,4e4bf0df-39e8-490c-9ec3-32bc5a0da5f1,1568088879.0001,,UHFLC6N4X,現状,2019-09-09
CHGBW1WUC,3fc0aafd-8cef-472c-a5e8-8ee92db55d6d,1575980326.0002,,UHFLC6N4X,"SVM結果(10×10回)
特徴量の組み合わせ方→NN同様に単独の特徴量の精度の高い順に1~10",2019-12-10
CHGBW1WUC,175bea35-268e-4114-9c50-ed7a1b643c02,1575980390.0005,,UHFLC6N4X,"Bayes結果(10×10回)
特徴量の組み合わせ方→SVM同様",2019-12-10
CHGBW1WUC,fa9bf02c-b1fa-4601-9b08-e21fab350394,1575981827.0008,,UHFLC6N4X,,2019-12-10
CHGBW1WUC,f19ed5c9-19f7-4a6b-8415-20f2f8d6a262,1571369819.0001,,UHFLC6N4X,RF、NN以外の手法軽く,2019-10-17
CHGBW1WUC,bd783e2f-89c3-48ef-9b89-1c8f612addef,1568465357.0001,,UHFLC6N4X,poster参考に文章の変更、NNの結果出し終了。,2019-09-14
CHGBW1WUC,1e0f41b0-e14f-4d1f-bfae-6f590256f994,1568350050.0004,,UGQV9DXRC,,2019-09-12
CHGBW1WUC,87b2e39f-5b41-4a69-bb43-a08da4d84222,1579781295.0004,,UHFLC6N4X,検証ファイル(自分用),2020-01-23
CHGBW1WUC,149ee0b4-f586-4bb0-a516-361d294fdd85,1580473299.0002,,UHFLC6N4X,、,2020-01-31
CHGBW1WUC,95534096-97ae-4277-a032-396cd51b7143,1565069128.0001,,UGPH97FDW,(参考)岡田卒論抄録,2019-08-05
CHGBW1WUC,16828510-768f-4e28-8ab8-d8c684fd533a,1569230262.0006,,UHFLC6N4X,おくれました。最終調整済み(文献文章中、複数用いる理由、メタボの単語変更、表中の赤から黒文字の変更）,2019-09-23
CHGBW1WUC,8efe7fa5-7872-4d87-b076-86333ec5a5df,1569230401.0009,,UHFLC6N4X,,2019-09-23
CHGBW1WUC,c9fe017d-1a30-422e-ac94-187b9fa57984,1581345706.0001,,UHFLC6N4X,、,2020-02-10
CHGBW1WUC,0d122098-4899-4f95-99ca-fbbbe05958d8,1581345745.0004,,UHFLC6N4X,、,2020-02-10
CHGBW1WUC,cd94d678-81cf-4717-9286-09ca0a0663f4,1578412903.0001,,UHFLC6N4X,現状,2020-01-07
CHGBW1WUC,414c287f-db61-4bb6-879f-d6707e1e7b8a,1581171644.0001,,UHFLC6N4X,抄録,2020-02-08
CHGBW1WUC,e94bca37-dc7a-4c1d-8e1b-3aff7b83051e,1581205918.0028,,UHFLB6JPR,"考察、結論に4種類の比較をもう少し反映させてみて
タイトル、目的は比較するということになってるから一致させる必要があるので",2020-02-08
CHGBW1WUC,972ebd0f-7878-47aa-b32d-261e64776351,1578742588.0001,,UHFLC6N4X,結果，考察，まとめ以外完成版,2020-01-11
