channel_id,talk_id,ts,thread_ts,talk_user,text,date
CHGBUNZRS,8be60a3a-a1f2-40bf-96a1-32949b7df695,1576657136.0006,,UGQV9DXRC,"これは大丈夫そう？
<https://ohkawaralab.slack.com/archives/CHGBUNZRS/p1576214805002100|https://ohkawaralab.slack.com/archives/CHGBUNZRS/p1576214805002100>",2019-12-18
CHGBUNZRS,399968b3-b685-4508-96dd-fcbc5a6c3226,1576675274.0006,,UHG1M1NQ6,明日ビックカメラで買う予定でいます。,2019-12-18
CHGBUNZRS,3c3fae54-1ac6-4c02-9727-0e8a4b96777c,1579790854.0037,,UHG1M1NQ6,"19日(日)~23日(木)でやったこと
• プログラムつけ忘れていた部分の編集
• 第2章システム設計の執筆
• 第3章システム実装の執筆(画像がまだ2枚足りない)
• 第1章序論の執筆(先行研究部分が途中)",2020-01-23
CHGBUNZRS,3bc5a06b-f54f-426d-b582-a701874b2261,1576211570.0001,,UHG1M1NQ6,<https://drive.google.com/file/d/1gipr1-EZ0s8VuBO3ZIy7nEiXMrKmruTC/view?usp=sharing>,2019-12-12
CHGBUNZRS,46e2bd2e-054d-4be7-969d-c561ffcc31bf,1576214805.0021,,UGQV9DXRC,"タスク
タブレットと繋げられるhdmit端子がラボにあるか確認して、なければ購入してもらう
来週のゼミまでにプロジェクターで見せられるように動作を確認する",2019-12-12
CHGBUNZRS,eee496e1-1dd4-413c-be54-8e32cb9d25b6,1576219816.0022,,UHG1M1NQ6,<https://drive.google.com/drive/folders/1FKXJ6Xgo2-NXR3JdHaCEYERK0hr_vEZB>,2019-12-12
CHGBUNZRS,10e4125f-ebcb-4d03-97d3-7ec95211bcda,1579358696.0041,,UHG1M1NQ6,"17日(金)、18日(土)にやったこと
• 画像ファイル保存名をミリ秒まで設定し、一意性を持たせられるようにした
• 以前作成した日記のアプリとの統合
• 話し手、聞き手に分かれたアプローチ文の追加
• 誤作動を減らすための例外処理
• その他ゼミ時にやって気になったところの修正
• アンケート書面の作成
• 卒論執筆",2020-01-18
CHGBUNZRS,9f212496-7101-4bc4-897f-d28af0bc8627,1579105627.0044,,UHG1M1NQ6,"15日(水)にやったこと
• 大河原先生、坂本先生との話し合い
• 先生方にアプリを見て頂いた
• プログラム構成変更案の考察→より操作がわかりやすく、より機能を充実させるため
• お気に入りの3枚を自由に選べる機能の実装",2020-01-15
CHGBUNZRS,e0f559b9-0c77-4a26-a9ba-5edb2354f6b6,1579155995.0033,,UHFLB6JPR,"いい感じで進んでいます
できれば、うちと安藤、岡田研の学生に協力してもらって簡単な実施評価ができると良いです",2020-01-15
CHGBUNZRS,05bb8f3b-e162-42f1-a035-964e3a2b115c,1579156027.0043,,UHFLB6JPR,論文執筆の方も並行して進めてください,2020-01-15
CHGBUNZRS,38d52fcb-df9e-4f04-aa37-e22b5e78b4d7,1579158650.006,,UHG1M1NQ6,承知しました。今日と明日の午前で改善点の修正と、未実装機能の取り付けを終わらせたいと思っています。,2020-01-15
CHGBUNZRS,de11f088-90e8-47b7-b3df-2ba75dda6ad7,1579159002.007,,UHFLB6JPR,成果出てきてるから、この調子でガンバれ,2020-01-15
CHGBUNZRS,3de8db2e-2c75-4819-817d-85c92a410e70,1581338878.0006,,UHG1M1NQ6,<@UHFLB6JPR> 誤字訂正、フォント統一化、文献の書き方統一化、アプリ画面の画像の追加を行いました。ご確認よろしくお願いいたします。,2020-02-10
CHGBUNZRS,bffd5944-61a9-4d95-b40d-1a1b6360a2b1,1581339250.0017,,UHFLB6JPR,"内容的にはよさそうですが、
行間が部分部分で異なります。
統一してください。",2020-02-10
CHGBUNZRS,16991a14-fa97-4d5b-b84f-35ad206f0918,1581339361.0028,,UHFLB6JPR,"表１のコミュニケーションが苦手は１行にできます
表２の運動意識が低いも１行にできます。
文献６の下に空白行があります",2020-02-10
CHGBUNZRS,77303427-4cbe-45ee-96d6-241724151124,1581339398.0036,,UHFLB6JPR,文献の第〇巻がついている原著論文とついてない原著論文があるので統一を,2020-02-10
CHGBUNZRS,1e14dbc0-037a-4d65-a9c8-0b77f7a096c5,1581343826.0037,,UHG1M1NQ6,<@UHFLB6JPR> 更新版です。お忙しい中申し訳ありませんが、ご確認よろしくお願いいたします。,2020-02-10
CHGBUNZRS,1130039a-7ded-49ef-a522-38deb637d944,1581348901.0013,,UHFLB6JPR,最後の余白はないように、文章、図などを挿入して,2020-02-10
CHGBUNZRS,216f1829-7ec8-4262-ae6b-950159ed10d0,1582167711.0006,,UHG1M1NQ6,明日から通常の生活ができそうです,2020-02-19
CHGBUNZRS,d1de323c-a629-4bb9-b186-209a1069ada1,1578407582.0001,,UHG1M1NQ6,,2020-01-07
CHGBUNZRS,1cf3a3b3-1ad4-4426-8351-ebd71d5f8ec7,1578455597.0016,,UGQV9DXRC,松浦さんが、沖縄の返金申請でつたけくんのハンコが必要とのことなので、金曜日のゼミ前に松浦さんところにいってハンコ推してね,2020-01-07
CHGBUNZRS,7cc0c100-e47e-4963-a8b3-dfcc6b47fc86,1578457624.0018,,UHG1M1NQ6,承知しました。,2020-01-07
CHGBUNZRS,6b5ee68f-6909-4472-a99c-47af7db6ba1f,1582687271.0006,,UHG1M1NQ6,今日中に出したいと思います。,2020-02-25
CHGBUNZRS,a8f15fe7-3255-488b-82b2-5ca549637264,1578756704.0043,,UHG1M1NQ6,"11日(土)にやったこと
• 開発に用いるクラウドサービスの厳選→ニフクラ mobile backend の mBaaSを使用することにした
• サンプルコードの中身確認、試しの動作確認
• 自分のアプリ用だと仕様が異なるため変更、エラー修正
• 高画質のままで画像のアップロード、およびダウンロード後の表示機能の実装",2020-01-11
CHGBUNZRS,631a53e3-4abd-4c91-baba-23681f0a07fb,1578756744.0045,,UHG1M1NQ6,<https://mbaas.nifcloud.com/>,2020-01-11
